V0 Latitude,V0 Longitude,V1 Latitude,V1 Longitude,V2 Latitude,V2 Longitude,V3 Latitude,V3 Longitude
-35.3737,-152.645,-41.0786,-152.844,-41.232,-151.733,-35.5109,-151.591
80.6328,19.738,74.9429,21.9091,75.1948,25.3095,80.912,25.2515
72.7869,26.8665,67.0891,27.8143,67.3199,30.0614,73.0389,29.87
89.1662,-2.8226,85.9993,-160.448,86.3045,-146.484,89.3303,76.7242
2.8716,-156.001,-2.8884,-155.97,-2.8744,-154.987,2.9122,-155.006
26.9658,22.4194,21.2974,22.5329,21.3643,23.3102,27.0537,23.2472
3.3118,-149.538,-2.4517,-149.491,-2.4352,-148.501,3.3544,-148.533
-12.6906,-150.535,-18.4351,-150.585,-18.5004,-149.6,-12.7327,-149.557
6.2704,-160.305,0.5117,-160.26,0.5448,-159.278,6.3304,-159.309
-47.7206,25.7348,-53.3339,25.4042,-53.4961,26.3917,-47.8707,26.6109
64.9249,-150.977,59.1864,-150.042,59.4728,-148.07,65.231,-148.618
55.046,26.4381,49.3596,26.8148,49.5368,28.0636,55.244,27.8831
80.914,18.3748,75.0826,23.9998,75.2729,28.609,81.0546,26.0812
-56.6458,-153.729,-62.313,-154.163,-62.509,-152.557,-56.8321,-152.333
-81.2206,19.9964,-86.8101,12.4732,-87.0636,24.4521,-81.4275,24.2561
-7.8409,22.6068,-13.483,22.5526,-13.5473,23.2096,-7.8884,23.2618
69.5221,-160.516,63.8004,-159.448,64.0902,-157.255,69.8295,-157.782
8.8231,21.4614,3.1673,21.4817,3.1618,22.1604,8.8369,22.1594
17.1597,-156.071,11.3939,-155.945,11.4876,-154.915,17.2802,-155.008
59.9103,26.321,54.2213,26.7911,54.4157,28.2095,60.1255,28.0036
-37.8075,28.9782,-43.4236,28.7455,-43.5624,29.5498,-37.9338,29.7213
52.0147,-155.499,46.2658,-154.99,46.5194,-153.52,52.2886,-153.859
88.8029,6.7666,83.1608,25.9493,83.3976,33.8586,89.0227,58.4899
-32.6352,25.8198,-38.2561,25.6338,-38.3861,26.3897,-32.7522,26.5299
-36.1906,21.5654,-41.8142,21.3584,-41.9584,22.1748,-36.3217,22.3231
-81.2281,-157.55,-86.8525,-162.621,-87.0602,-150.01,-81.4237,-152.995
-82.9779,-158.974,-88.5771,-171.735,-88.7878,-142.294,-83.1729,-153.276
1.6712,-150.609,-4.0905,-150.575,-4.083,-149.588,1.7047,-149.61
-0.2145,-154.913,-5.9724,-154.9,-5.9754,-153.919,-0.1913,-153.925
5.747,26.8745,0.0964,26.8715,0.08,27.5327,5.7488,27.5522
79.0301,-156.454,73.319,-153.923,73.6225,-150.511,79.3626,-151.382
33.0652,-155.145,27.3014,-154.887,27.4782,-153.732,33.2665,-153.921
-84.3477,9.5976,-88.6909,-80.0638,-88.7535,-48.1992,-84.6362,17.7228
-29.4616,30.0863,-35.0827,29.9117,-35.202,30.6321,-29.5679,30.7697
9.1347,24.6995,3.4804,24.7155,3.4762,25.39,9.1495,25.3948
-51.1789,27.7938,-56.7899,27.4026,-56.9563,28.4721,-51.3334,28.7259
-59.5019,26.6017,-65.1099,26.0725,-65.2756,27.4953,-59.6721,27.7652
59.8478,-156.821,54.1088,-156.134,54.3838,-154.426,60.1415,-154.846
-59.3159,23.493,-64.9291,22.9328,-65.1161,24.3623,-59.4905,24.6724
-48.0504,19.4095,-53.6714,19.083,-53.8451,20.1262,-48.2115,20.3329
62.9404,-158.006,57.2069,-157.227,57.488,-155.398,63.2396,-155.85
-69.9758,-156.038,-75.6235,-156.977,-75.8324,-154.143,-70.1762,-153.93
-6.0639,31.212,-11.7036,31.1504,-11.759,31.7926,-6.1033,31.8559
36.8225,22.3205,31.1487,22.5044,31.2565,23.3829,36.9516,23.2767
12.4196,25.7673,6.7628,25.7964,6.7711,26.4819,12.4471,26.4784
53.3856,27.5833,47.6997,27.9268,47.8698,29.129,53.5765,28.9648
69.3509,-157.459,63.6234,-156.356,63.9159,-154.137,69.6623,-154.697
72.6335,20.0252,66.9461,21.0656,67.1823,23.2417,72.8927,22.921
4.6353,-158.155,-1.1241,-158.117,-1.1002,-157.134,4.6861,-157.159
25.4356,-150.801,19.6656,-150.601,19.8028,-149.507,25.5987,-149.656
72.9043,-161.897,67.1889,-160.589,67.4811,-158.122,73.2146,-158.687
-15.9748,27.9805,-21.6065,27.8827,-21.6921,28.5394,-16.0455,28.625
-43.0425,19.4273,-48.6654,19.16,-48.8285,20.0939,-43.1927,20.2722
71.1601,-153.651,65.4314,-152.342,65.7282,-149.946,71.4777,-150.604
45.1715,29.9214,39.4901,30.1515,39.6268,31.1663,45.3289,31.0544
40.986,-159.477,35.2346,-159.148,35.4469,-157.917,41.2204,-158.151
-27.3456,-160.277,-33.0656,-160.447,-33.1996,-159.398,-27.4591,-159.266
-61.2532,21.3798,-66.8692,20.764,-67.0635,22.3381,-61.435,22.6565
-41.2443,31.0632,-46.8584,30.7901,-47.0032,31.641,-41.3769,31.8395
7.3324,29.0354,1.6811,29.0346,1.6704,29.6985,7.34,29.7182
87.0821,11.5975,81.4197,20.1353,81.6751,26.1995,87.3844,30.1643
85.0026,-9.2939,79.4187,6.467,79.6815,12.721,85.3821,4.0994
85.3914,-161.76,79.7265,-154.129,80.0341,-148.686,85.7696,-149.822
-1.9066,-155.984,-7.6623,-155.983,-7.6744,-155.005,-1.8926,-155.001
25.4962,30.0616,19.8295,30.1458,19.8876,30.9091,25.5744,30.8742
-51.5261,-150.392,-57.202,-150.721,-57.3863,-149.31,-51.7001,-149.127
-46.1483,27.8536,-51.7611,27.5377,-51.9178,28.4817,-46.2931,28.6973
-36.2098,31.1078,-41.8267,30.8813,-41.9608,31.6648,-36.3315,31.8357
60.1866,-150.649,54.4421,-149.903,54.7179,-148.153,60.4821,-148.62
39.4549,-154.175,33.6938,-153.847,33.8998,-152.611,39.6841,-152.845
-53.0556,19.3796,-58.6755,18.9754,-58.8591,20.1694,-53.2268,20.4087
-1.0605,31.2128,-6.7044,31.1718,-6.7438,31.8169,-1.0831,31.8661
-78.1515,-154.994,-83.7866,-157.157,-83.9879,-150.866,-78.3451,-151.614
9.4513,-148.503,3.6836,-148.415,3.7336,-147.407,9.5277,-147.473
-4.9274,-158.129,-10.6789,-158.15,-10.7073,-157.176,-4.9299,-157.155
71.3305,-155.194,65.2724,-155.394,65.5681,-153.034,71.406,-151.964
-82.9689,20.3863,-88.5002,1.525,-88.8116,27.9967,-83.1767,25.6998
18.9524,-148.591,13.1815,-148.436,13.2834,-147.385,19.0807,-147.501
72.4568,-158.821,66.7354,-157.495,67.0305,-155.027,72.7712,-155.628
-76.674,-157.324,-81.9036,-159.127,-82.1157,-154.222,-76.8756,-154.266
88.7634,-69.1974,84.0028,-4.1999,84.4366,6.7428,88.3989,-31.1535
89.2908,117.42,84.6066,-161.812,84.8952,-151.694,89.6898,-18.4388
-84.1521,2.0158,-88.9304,-80.9779,-88.8341,-42.7993,-84.4231,10.3594
15.6973,26.837,10.0384,26.8791,10.0592,27.5789,15.7376,27.5675
49.0972,-151.23,43.3414,-150.754,43.5844,-149.338,49.3615,-149.665
85.413,3.2499,79.8,19.8974,80.0587,26.6978,85.7982,18.6345
61.6726,-152.791,55.9309,-152.012,56.2107,-150.204,61.9718,-150.677
-44.9432,-149.305,-50.6308,-149.559,-50.8029,-148.309,-45.1028,-148.152
41.9433,28.8457,36.2645,29.0509,36.3893,30.0081,42.089,29.9041
-8.0827,-160.278,-13.83,-160.323,-13.8755,-159.348,-8.1027,-159.309
51.8302,25.3921,46.1466,25.7256,46.3127,26.8823,52.0173,26.7122
5.8467,23.6337,0.1942,23.6372,0.1778,24.3039,5.8489,24.3164
-30.518,-152.656,-36.2318,-152.821,-36.3702,-151.756,-30.6386,-151.633
36.2372,-159.419,30.4822,-159.141,30.6739,-157.971,36.4522,-158.173
-43.5814,-158.127,-49.2725,-158.426,-49.4543,-157.184,-43.7483,-156.981
64.7567,-160.167,59.0291,-159.34,59.312,-157.443,65.0569,-157.903
-79.7852,-152.831,-85.431,-145.477,-85.1879,-134.781,-79.5956,-147.772
68.1313,-161.424,62.4099,-160.451,62.697,-158.367,68.4356,-158.865
42.5395,-155.283,36.7821,-154.92,37.0012,-153.642,42.781,-153.898
-33.7859,-148.248,-39.4941,-148.415,-39.6382,-147.322,-33.9138,-147.206
-14.4542,-148.346,-20.1962,-148.4,-20.2685,-147.411,-14.504,-147.367
41.2592,-149.984,35.4964,-149.62,35.7086,-148.348,41.4944,-148.61
9.4053,-158.172,3.6434,-158.103,3.6942,-157.109,9.483,-157.158
-12.8837,-160.274,-18.6254,-160.349,-18.6953,-159.366,-12.9291,-159.303
-62.9977,22.3817,-68.6121,21.6928,-68.8075,23.38,-63.1803,23.7261
-57.9322,28.7103,-63.5411,28.1589,-63.7193,29.4811,-58.098,29.8131
33.7923,27.8176,28.1194,27.9617,28.2121,28.8062,33.9057,28.7321
61.2701,21.8217,55.5852,22.3535,55.787,23.8086,61.4934,23.5596
33.1639,-148.775,27.3958,-148.499,27.5708,-147.331,33.3635,-147.536
37.9233,-158.38,32.1677,-158.082,32.367,-156.886,38.1456,-157.101
-31.1745,21.5704,-36.8009,21.3987,-36.9331,22.1621,-31.293,22.29
39.636,-151.008,33.8724,-150.667,34.0781,-149.421,39.865,-149.666
11.1981,-150.672,5.4298,-150.577,5.4896,-149.564,11.2846,-149.633
71.1897,-159.67,65.4684,-158.47,65.7612,-156.131,71.5009,-156.696
31.8995,22.374,26.2285,22.52,26.3158,23.3426,32.0082,23.2593
-73.086,-147.907,-78.4686,-148.732,-78.6552,-145.303,-73.2686,-145.494
-22.7147,29.0421,-28.3408,28.9092,-28.444,29.5892,-22.804,29.699
-16.0932,31.199,-21.7245,31.0937,-21.8093,31.7483,-16.1634,31.8417
-41.1164,27.8974,-46.7311,27.6374,-46.8777,28.4902,-41.2507,28.6757
-22.5147,-160.274,-28.2426,-160.41,-28.357,-159.391,-22.607,-159.283
44.3324,-160.583,38.5858,-160.216,38.811,-158.939,44.5787,-159.196
63.3019,-151.872,57.5617,-151.02,57.845,-149.135,63.6046,-149.643
82.4188,25.1944,76.7181,27.6322,76.9634,31.5984,82.6877,32.238
13.7927,21.4323,8.1333,21.4759,8.1471,22.1728,13.8263,22.1555
52.2001,-152.371,46.4479,-151.843,46.7018,-150.355,52.4746,-150.709
88.703,15.238,83.0292,29.8318,83.2534,37.6541,88.8657,61.8989
15.1923,20.3435,9.532,20.3955,9.5515,21.0995,15.232,21.0755
36.3663,-153.069,30.6021,-152.772,30.794,-151.573,36.5822,-151.789
-82.772,-147.391,-88.4051,-151.419,-88.4991,-126.512,-82.9317,-141.998
-33.6835,-151.553,-39.3915,-151.734,-39.5388,-150.641,-33.8142,-150.51
88.6296,-95.6327,84.3148,1.2039,84.7751,13.1544,88.7915,-49.4763
-45.3908,-155.934,-51.0778,-156.237,-51.2601,-154.968,-45.5595,-154.768
-56.4404,-150.374,-62.108,-150.767,-62.298,-149.177,-56.6214,-148.988
75.8087,20.7805,70.1183,22.0988,70.3615,24.6481,76.0757,24.3683
-55.188,-155.953,-60.8582,-156.387,-61.0569,-154.833,-55.3759,-154.59
52.0845,-149.237,46.3306,-148.695,46.5827,-147.206,52.3574,-147.574
72.7899,-152.91,67.0636,-151.421,67.3625,-148.869,73.111,-149.591
28.4299,-158.283,22.6687,-158.074,22.8229,-156.977,28.6091,-157.131
45.9891,-150.095,40.23,-149.665,40.4611,-148.312,46.2422,-148.614
-42.9409,22.605,-48.5599,22.3371,-48.7173,23.2469,-43.0859,23.4291
-39.3905,26.8513,-45.0068,26.6105,-45.1506,27.4409,-39.5219,27.6141
18.9265,-158.217,13.1632,-158.083,13.267,-157.05,19.0569,-157.15
62.9327,20.6489,57.2485,21.2341,57.4563,22.7564,63.162,22.4863
-84.2163,7.6032,-88.8145,-77.1751,-88.7831,-42.8968,-84.4902,15.6448
44.3664,-151.107,38.6065,-150.705,38.8318,-149.383,44.614,-149.667
52.1634,-158.637,46.4202,-158.142,46.6733,-156.691,52.436,-157.018
-10.8402,24.7598,-16.4781,24.69,-16.5505,25.3436,-10.8966,25.4081
34.8286,-160.465,29.0743,-160.204,29.2594,-159.055,35.0372,-159.246
18.9694,27.9086,13.308,27.9644,13.3412,28.6817,19.0224,28.6623
2.3444,29.0454,-3.3025,29.0235,-3.3307,29.6747,2.3337,29.709
64.7631,26.1615,59.071,26.7601,59.2812,28.4048,64.9942,28.177
-1.1409,21.5089,-6.789,21.4849,-6.8311,22.1448,-1.1651,22.1751
-22.8666,22.6348,-28.4972,22.5104,-28.6064,23.2101,-22.9611,23.3095
-56.3404,30.8186,-61.9494,30.2936,-62.1236,31.5405,-56.5024,31.871
61.6861,-162.091,55.9593,-161.388,56.2348,-159.654,61.9789,-160.067
70.7205,13.4032,65.3723,16.7677,64.8331,18.4795,70.9366,16.5255
-3.3139,-153.823,-9.0694,-153.826,-9.089,-152.847,-3.3078,-152.84
-56.2067,27.7101,-61.8164,27.2137,-61.9922,28.461,-56.3703,28.7638
87.2058,20.094,81.5178,27.3872,81.7579,33.7235,87.4628,40.2504
20.5657,-160.362,14.8053,-160.219,14.9183,-159.184,20.7049,-159.29
69.6673,-151.461,63.9356,-150.238,64.2303,-147.958,69.9829,-148.612
43.5045,31.0492,37.8239,31.2572,37.9531,32.2421,43.6543,32.1436
64.5971,-157.078,58.8636,-156.225,59.1486,-154.303,64.9004,-154.786
-76.4069,29.4904,-82.0034,26.5001,-82.2271,30.9304,-76.603,32.0809
-71.3302,-160.605,-76.978,-161.804,-77.2008,-158.629,-71.542,-158.317
-5.8348,24.7497,-11.4769,24.7013,-11.5335,25.3514,-5.8746,25.401
85.4873,-166.49,79.8145,-159.764,80.1101,-154.4,85.8364,-154.519
48.696,-157.507,42.9475,-157.066,43.1896,-155.686,48.9587,-155.987
-3.6098,-157.055,-9.3633,-157.067,-9.3846,-156.092,-3.6051,-156.078
0.7572,26.8881,-4.8891,26.864,-4.923,27.5146,0.7409,27.5488
-10.9584,27.9809,-16.5944,27.9054,-16.6654,28.5524,-11.0138,28.623
50.3597,-156.499,44.6109,-156.025,44.8589,-154.602,50.6282,-154.921
-70.0327,17.3872,-75.2659,14.1591,-75.2503,17.3949,-69.6002,19.0084
2.9239,-159.223,-2.8337,-159.198,-2.8192,-158.22,2.9652,-158.235
33.2719,-151.964,27.5052,-151.695,27.6821,-150.53,33.4735,-150.727
-81.0627,22.8451,-86.6434,15.1806,-86.8992,26.2291,-81.2671,26.9237
-27.7431,29.0279,-33.3655,28.8669,-33.4813,29.5759,-27.8456,29.7037
-51.3108,30.9257,-56.9209,30.5131,-57.0857,31.5813,-51.4635,31.8562
-53.2231,-151.503,-58.8959,-151.863,-59.0843,-150.396,-53.4013,-150.2
78.8713,-159.231,73.1612,-156.88,73.4615,-153.536,79.1977,-154.283
-44.7798,20.4825,-50.4006,20.1962,-50.5657,21.1566,-44.9323,21.3456
68.0653,23.7501,62.3742,24.4936,62.5963,26.3279,68.309,26.0627
-63.2982,-154.86,-68.9552,-155.464,-69.1589,-153.451,-63.4933,-153.206
88.7434,164.136,86.1819,31.0277,86.3511,45.7549,89.4356,-146.762
15.7514,-153.923,9.9834,-153.803,10.069,-152.775,15.8638,-152.863
9.0313,27.9468,3.3782,27.9561,3.3738,28.6263,9.0454,28.6381
50.0592,29.8645,44.3743,30.1491,44.5298,31.2679,50.2353,31.1343
-29.1911,23.6998,-34.8163,23.5389,-34.9406,24.2746,-29.3018,24.3976
80.7764,26.9662,75.0737,28.8553,75.3157,32.3754,81.0404,32.7266
-26.0229,27.9667,-31.6469,27.8182,-31.7591,28.5176,-26.1215,28.6365
4.6896,-148.466,-1.0752,-148.408,-1.0512,-147.414,4.7397,-147.456
40.2714,29.967,34.5934,30.1525,34.7107,31.0838,40.4094,30.9924
61.5519,-149.707,55.809,-148.903,56.0875,-147.094,61.8503,-147.593
50.2654,23.2152,44.5843,23.5362,44.7456,24.649,50.448,24.4767
40.3804,26.6587,34.7032,26.8589,34.8234,27.7903,40.5216,27.6836
-24.7307,20.5013,-30.3626,20.3685,-30.4794,21.0884,-24.8328,21.1916
-20.8449,-152.681,-26.576,-152.785,-26.6786,-151.777,-20.9263,-151.695
-74.3318,22.8987,-79.9417,21.0244,-80.1574,24.6338,-74.5285,25.2028
37.0347,28.8902,31.3593,29.0545,31.4645,29.9392,37.1606,29.8561
88.3838,-107.759,84.3615,-141.967,83.9046,-130.47,88.8257,-68.6308
18.8358,-155.014,13.0686,-154.874,13.1713,-153.832,18.9653,-153.935
-11.0389,-149.455,-16.7859,-149.492,-16.8429,-148.509,-11.0725,-148.477
53.19,20.9553,47.5098,21.3276,47.6831,22.5059,53.3847,22.3052
42.0483,25.5403,36.3703,25.7603,36.4979,26.7171,42.197,26.5976
-28.9335,-148.272,-34.6508,-148.409,-34.7799,-147.356,-29.0447,-147.257
-82.7959,23.1377,-88.3164,4.9713,-88.6355,27.4859,-83.003,28.2008
20.547,30.0823,14.8842,30.1407,14.9229,30.8675,20.6053,30.8485
-59.8023,20.3606,-65.1226,19.8687,-65.2971,21.3577,-59.9837,21.5893
59.7974,29.7001,54.1059,30.1378,54.2962,31.5585,60.008,31.3856
71.2018,19.5695,65.8111,23.1771,65.2082,24.8889,71.3639,22.9673
-17.6903,29.0509,-23.3204,28.943,-23.4103,29.6033,-17.7656,29.6966
-46.7803,-160.327,-52.4669,-160.674,-52.6597,-159.357,-46.9587,-159.126
-24.4316,30.1059,-30.0561,29.9611,-30.1632,30.649,-24.525,30.7676
24.0197,24.6158,18.3535,24.7071,18.4077,25.4605,24.0944,25.4143
79.3777,21.2717,73.685,23.1066,73.934,26.2535,79.6523,26.1423
-17.5001,-150.514,-23.2371,-150.592,-23.3241,-149.596,-17.5653,-149.533
-50.2119,-159.248,-55.8922,-159.634,-56.0897,-158.232,-50.3963,-157.988
33.1773,-158.327,27.4186,-158.076,27.5961,-156.934,33.3789,-157.118
-0.9465,27.9707,-6.591,27.9372,-6.6304,28.5842,-0.9688,28.6257
-58.25,-148.105,-63.9153,-148.497,-64.1032,-146.822,-58.4296,-146.665
-37.0401,-160.294,-42.7437,-160.54,-42.9112,-159.395,-37.1901,-159.215
48.3963,31.0017,42.7121,31.2598,42.8601,32.3413,48.5648,32.2221
-49.8398,-149.283,-55.5188,-149.583,-55.6992,-148.22,-50.0094,-148.051
44.1894,-154.261,38.4319,-153.873,38.6574,-152.562,44.4372,-152.835
82.2903,17.8888,76.6046,20.6647,76.8592,24.4805,82.5753,24.5899
-37.6637,25.8012,-43.2816,25.5776,-43.423,26.3889,-37.7925,26.5509
-29.3302,26.8926,-34.9523,26.7264,-35.0735,27.4509,-29.438,27.5799
20.1497,20.3079,14.486,20.3856,14.5255,21.1153,20.2099,21.0738
-73.189,-154.921,-78.8319,-156.094,-79.037,-152.527,-73.3864,-152.472
85.4216,-134.546,79.6508,-141.552,79.6218,-134.463,85.0459,-119.835
83.7764,-159.777,78.0898,-154.645,78.3952,-149.94,84.1312,-150.943
56.8168,-149.437,51.0682,-148.785,51.3346,-147.157,57.1033,-147.583
-61.5706,-153.733,-67.23,-154.269,-67.4302,-152.391,-61.7622,-152.162
-66.3079,-150.324,-71.9606,-150.933,-72.1555,-148.653,-66.4961,-148.517
88.3815,176.984,82.8646,-156.363,83.1715,-148.579,88.9029,-146.654
-66.398,-160.501,-72.0533,-161.337,-72.2733,-158.967,-66.6075,-158.631
-63.1829,-148.059,-68.8406,-148.54,-69.0307,-146.553,-63.3662,-146.423
40.4719,23.3682,34.7961,23.58,34.9183,24.5097,40.6156,24.3903
15.7914,23.5831,10.1312,23.633,10.1526,24.3366,15.8327,24.317
74.4351,25.5604,68.7377,26.6555,68.9738,29.0772,74.6931,28.8848
-46.2222,21.5334,-51.8414,21.2299,-52.0076,22.2131,-46.3761,22.4116
-71.2509,21.0792,-76.8659,19.7887,-77.0778,22.5807,-71.4472,23.0309
9.5534,-151.736,3.7863,-151.654,3.837,-150.648,9.6309,-150.706
76.6877,-155.286,70.6509,-160.831,70.6204,-157.834,75.9391,-151.814
-76.2248,-150.224,-81.8645,-151.508,-82.0526,-146.721,-76.4094,-147.316
34.9645,20.1665,29.2926,20.3404,29.3935,21.1942,35.0868,21.0906
-3.0107,19.3671,-8.6588,19.3373,-8.7079,20.0014,-3.0418,20.0341
-63.0724,-151.477,-68.7294,-152.016,-68.9259,-150.036,-63.2613,-149.844
8.9198,31.2037,3.2671,31.2049,3.2619,31.8734,8.9328,31.8935
10.9967,-153.893,5.2302,-153.805,5.289,-152.797,11.0827,-152.86
56.9214,-161.915,51.1892,-161.339,51.4539,-159.779,57.2042,-160.14
72.672,30.392,66.9708,31.2537,67.1957,33.5011,72.9167,33.3936
37.8948,-148.858,32.1293,-148.532,32.3263,-147.307,38.1154,-147.546
-6.6465,-159.203,-12.3957,-159.237,-12.4332,-158.263,-6.6584,-158.232
23.8126,31.1647,18.1472,31.2368,18.1983,31.9868,23.8835,31.9606
38.8062,24.4824,33.1305,24.6769,33.2455,25.5839,38.9424,25.4756
86.7247,-169.28,81.0749,-159.156,81.3717,-153.013,87.0989,-152.568
-25.6752,-152.667,-31.3978,-152.801,-31.5193,-151.77,-25.7771,-151.667
4.047,27.9605,-1.6017,27.948,-1.624,28.6037,4.0425,28.6307
-68.016,-151.461,-73.666,-152.161,-73.8634,-149.669,-68.2067,-149.536
-37.9213,22.6225,-43.5426,22.4008,-43.6891,23.2327,-38.0549,23.3903
80.9263,-153.459,75.9154,-158.297,75.2195,-155.266,80.951,-145.852
84.0597,23.0621,78.3626,26.3796,78.6104,30.9177,84.3335,32.1117
4.5595,-154.933,-1.2025,-154.89,-1.1794,-153.902,4.6094,-153.93
68.0437,-152.277,62.3099,-151.183,62.602,-149.024,68.356,-149.623
32.1137,28.9271,26.4418,29.0562,26.5271,29.882,32.2196,29.8183
-63.1888,-158.228,-68.8475,-158.888,-69.0594,-156.855,-63.3908,-156.559
55.3008,-153.522,49.5528,-152.933,49.8163,-151.362,55.5844,-151.745
-6.4258,-152.731,-12.1782,-152.75,-12.2137,-151.771,-6.4364,-151.751
-40.0601,-149.326,-45.7566,-149.541,-45.9184,-148.373,-40.2077,-148.231
-8.4012,-157.044,-14.1491,-157.084,-14.1955,-156.108,-8.4225,-156.071
41.5613,18.9936,35.8875,19.227,36.0163,20.1653,41.7115,20.0257
-60.1053,-155.97,-65.7675,-156.505,-65.9715,-154.707,-60.2996,-154.449
-11.4446,-159.197,-17.1883,-159.26,-17.2504,-158.28,-11.482,-158.226
-9.7156,20.4668,-15.358,20.4066,-15.4297,21.0721,-9.7704,21.127
-48.5535,-154.834,-54.2348,-155.164,-54.4214,-153.827,-48.7279,-153.62
-17.7122,-153.776,-23.4483,-153.865,-23.538,-152.868,-17.7797,-152.796
-30.7895,-155.93,-36.5028,-156.11,-36.6451,-155.04,-30.9134,-154.905
-14.3834,30.1279,-20.0161,30.0328,-20.0964,30.6837,-14.4488,30.7692
31.7973,-149.818,26.0288,-149.558,26.1979,-148.406,31.9911,-148.598
89.8333,2.1045,84.4976,-156.862,84.8099,-146.744,89.1319,-125.861
-22.584,25.8371,-28.2119,25.7107,-28.3169,26.3965,-22.6749,26.4995
-33.924,-154.837,-39.6316,-155.034,-39.783,-153.936,-34.0583,-153.792
43.7116,24.4208,38.0333,24.6605,38.1682,25.6438,43.8678,25.5122
0.2693,20.4273,-5.3806,20.4108,-5.418,21.0743,0.2502,21.0985
-74.6592,23.391,-80.2921,18.7542,-80.3796,23.5865,-74.7492,26.3617
76.1933,23.3511,70.1895,27.396,70.4631,30.5382,76.2541,28.3549
62.9972,30.7634,57.3028,31.261,57.5018,32.8252,63.2162,32.6574
89.4896,-53.2256,84.5635,20.5293,84.8059,30.3652,89.554,134.67
-40.9648,24.7274,-46.582,24.4761,-46.7318,25.3392,-41.1022,25.5154
-12.8444,22.6195,-18.4826,22.5437,-18.5627,23.2076,-12.9085,23.2746
12.8323,-149.609,7.0631,-149.501,7.1318,-148.48,12.9277,-148.561
2.1465,22.5713,-3.5035,22.5601,-3.5336,23.2214,2.1346,23.2435
61.4541,28.5272,55.7621,29.0137,55.9593,30.5022,61.6716,30.3104
-68.0475,19.1419,-73.666,18.1815,-73.876,20.4536,-68.2435,20.8344
-69.3326,23.2024,-74.9449,22.0947,-75.1497,24.4824,-69.5227,24.9405
13.8951,31.1943,8.238,31.2172,8.2511,31.9063,13.9269,31.9118
28.9599,24.5787,23.2904,24.6992,23.3648,25.4938,29.0553,25.4292
82.1487,-159.068,76.4501,-155.304,76.7538,-151.158,82.4902,-152.06
53.2754,30.9427,47.588,31.2607,47.7541,32.4638,53.4619,32.3255
-56.9283,-157.071,-62.5961,-157.55,-62.7992,-155.913,-57.1207,-155.653
-21.117,31.186,-26.744,31.056,-26.8422,31.7276,-21.2012,31.8375
88.4885,-105.294,84.3959,-136.978,83.9613,-125.149,88.9775,-62.2605
28.8632,27.8533,23.1937,27.9649,23.2664,28.758,28.9564,28.703
27.2853,25.6816,21.617,25.7891,21.6842,26.5684,27.3732,26.5133
77.7289,22.7883,72.0339,24.3049,72.2791,27.1669,77.9981,27.0061
25.2435,-153.999,19.4756,-153.808,19.6126,-152.721,25.4065,-152.862
-14.1414,23.6934,-19.7775,23.6104,-19.8607,24.2735,-14.2089,24.3461
-72.9845,27.9842,-78.589,26.2296,-78.7983,29.3202,-73.1747,30.0477
-9.7903,-154.881,-15.5374,-154.925,-15.5904,-153.945,-9.8188,-153.906
87.0945,25.3295,81.3933,31.1841,81.6215,37.4697,87.3203,44.8069
18.8595,31.1816,13.1983,31.2278,13.2301,31.9438,18.9107,31.9341
54.9344,29.7929,49.2463,30.1445,49.4197,31.3949,55.1282,31.2403
-47.9594,22.5776,-53.5765,22.2504,-53.7443,23.2657,-48.115,23.4773
-5.9486,27.9775,-11.5889,27.9233,-11.6445,28.5673,-5.9879,28.6232
-59.6526,29.6973,-65.2586,29.1304,-65.4241,30.5491,-59.8207,30.8569
88.7911,-5.1021,86.364,-165.447,86.6362,-150.444,89.1171,45.4503
-14.5936,-154.868,-20.3342,-154.941,-20.4103,-153.953,-14.6464,-153.893
56.5945,28.6401,50.9058,29.028,51.0864,30.3298,56.7957,30.1584
-57.7694,25.5996,-63.3804,25.0743,-63.5614,26.404,-57.9381,26.7102
38.0045,-152.036,32.2405,-151.718,32.4394,-150.496,38.2271,-150.726
-53.3613,-158.161,-59.0356,-158.587,-59.2362,-157.09,-53.55,-156.837
76.4698,-149.811,70.3231,-154.931,70.3687,-151.892,75.7731,-146.061
-3.2906,-160.285,-9.0426,-160.299,-9.0626,-159.327,-3.2843,-159.311
23.7989,-151.852,18.0292,-151.668,18.1581,-150.587,23.9539,-150.724
26.7369,-159.334,20.9767,-159.141,21.1224,-158.062,26.9079,-158.204
-9.6522,-148.373,-15.4012,-148.399,-15.4512,-147.417,-9.6784,-147.394
14.1067,24.6756,8.4481,24.715,8.4629,25.4093,14.141,25.3978
28.7541,31.1441,23.0845,31.2437,23.1551,32.0358,28.8448,31.9931
67.7884,20.4017,62.1023,21.164,62.3252,22.9543,68.0332,22.6502
25.6056,26.783,19.9387,26.8773,19.9986,27.6421,25.6861,27.5968
0.6411,30.1297,-5.0043,30.0983,-5.0381,30.746,0.6244,30.7877
-47.8738,28.8852,-53.4853,28.541,-53.6446,29.5209,-48.0211,29.754
-19.1675,-151.598,-24.9016,-151.689,-24.9965,-150.687,-19.2409,-150.615
80.8643,11.0695,75.0517,17,75.2515,21.5456,81.0222,18.6439
-49.5951,29.909,-55.2056,29.5327,-55.3676,30.5538,-49.7451,30.8066
-9.5519,-151.635,-15.3006,-151.669,-15.3515,-150.688,-9.5786,-150.657
